"subjectId" "activity" "variable" "mean"
7 "standing" "tBodyAccJerk_StandardDev_Z" -0.664336860544416
7 "standing" "tBodyGyro_Mean_X" -0.0518716929407792
7 "standing" "tBodyGyro_Mean_Y" -0.0646077113078896
7 "standing" "tBodyGyro_Mean_Z" 0.0977671721406169
7 "standing" "tBodyGyro_StandardDev_X" -0.687155474097403
7 "standing" "tBodyGyro_StandardDev_Y" -0.652408657909091
7 "standing" "tBodyGyro_StandardDev_Z" -0.663340760331169
7 "standing" "tBodyGyroJerk_Mean_X" -0.0942037376182662
7 "standing" "tBodyGyroJerk_Mean_Y" -0.0414401406082792
7 "standing" "tBodyGyroJerk_Mean_Z" -0.0610307928148701
7 "standing" "tBodyGyroJerk_StandardDev_X" -0.701731200484416
7 "standing" "tBodyGyroJerk_StandardDev_Y" -0.674920114957468
7 "standing" "tBodyGyroJerk_StandardDev_Z" -0.750808705594156
7 "standing" "tBodyAccMag_Mean" -0.511312036747403
7 "standing" "tBodyAccMag_StandardDev" -0.510669879158539
7 "standing" "tGravityAccMag_Mean" -0.511312036747403
7 "standing" "tGravityAccMag_StandardDev" -0.510669879158539
7 "standing" "tBodyAccJerkMag_Mean" -0.622815767680292
7 "standing" "tBodyAccJerkMag_StandardDev" -0.550560230585714
7 "standing" "tBodyGyroMag_Mean" -0.581899897967532
7 "standing" "tBodyGyroMag_StandardDev" -0.598670795839286
7 "standing" "tBodyGyroJerkMag_Mean" -0.713191348337662
7 "standing" "tBodyGyroJerkMag_StandardDev" -0.658017844948377
7 "standing" "fBodyAcc_Mean_X" -0.593011288564935
7 "standing" "fBodyAcc_Mean_Y" -0.563547785174026
7 "standing" "fBodyAcc_Mean_Z" -0.531005941495552
7 "standing" "fBodyAcc_StandardDev_X" -0.572347541484091
7 "standing" "fBodyAcc_StandardDev_Y" -0.567046977262987
7 "standing" "fBodyAcc_StandardDev_Z" -0.460792123277305
7 "standing" "fBodyAccJerk_Mean_X" -0.637521940243831
7 "standing" "fBodyAccJerk_Mean_Y" -0.641687333850227
7 "standing" "fBodyAccJerk_Mean_Z" -0.642515716574286
7 "standing" "fBodyAccJerk_StandardDev_X" -0.626785744584416
7 "standing" "fBodyAccJerk_StandardDev_Y" -0.62853163071948
7 "standing" "fBodyAccJerk_StandardDev_Z" -0.684856438953896
7 "standing" "fBodyGyro_Mean_X" -0.643767578493507
7 "standing" "fBodyGyro_Mean_Y" -0.630419275006169
7 "standing" "fBodyGyro_Mean_Z" -0.655083354905844
7 "standing" "fBodyGyro_StandardDev_X" -0.703883646896104
7 "standing" "fBodyGyro_StandardDev_Y" -0.671161922837662
7 "standing" "fBodyGyro_StandardDev_Z" -0.698949518905844
7 "standing" "fBodyAccMag_Mean" -0.518323878824675
7 "standing" "fBodyAccMag_StandardDev" -0.583819796092208
7 "standing" "fBodyAccJerkMag_Mean" -0.553360009658182
7 "standing" "fBodyAccJerkMag_StandardDev" -0.550683254908442
7 "standing" "fBodyGyroMag_Mean" -0.628877272791136
7 "standing" "fBodyGyroMag_StandardDev" -0.650923648207792
7 "standing" "fBodyGyroJerkMag_Mean" -0.668879188156396
7 "standing" "fBodyGyroJerkMag_StandardDev" -0.668963362464935
8 "standing" "tBodyAcc_Mean_X" 0.270759063295374
8 "standing" "tBodyAcc_Mean_Y" -0.0181894974688612
8 "standing" "tBodyAcc_Mean_Z" -0.106809623683986
8 "standing" "tBodyAcc_StandardDev_X" -0.582958863017438
8 "standing" "tBodyAcc_StandardDev_Y" -0.349383732046263
8 "standing" "tBodyAcc_StandardDev_Z" -0.499472687913167
8 "standing" "tGravityAcc_Mean_X" 0.647498175409253
8 "standing" "tGravityAcc_Mean_Y" 0.0303211113118861
8 "standing" "tGravityAcc_Mean_Z" 0.0836542406807936
8 "standing" "tGravityAcc_StandardDev_X" -0.954256666035587
8 "standing" "tGravityAcc_StandardDev_Y" -0.94844645047331
8 "standing" "tGravityAcc_StandardDev_Z" -0.923180663601423
8 "standing" "tBodyAccJerk_Mean_X" 0.084215745375516
8 "standing" "tBodyAccJerk_Mean_Y" 0.000860301581786477
8 "standing" "tBodyAccJerk_Mean_Z" -0.0196719912994306
8 "standing" "tBodyAccJerk_StandardDev_X" -0.575993073911744
8 "standing" "tBodyAccJerk_StandardDev_Y" -0.458724925167972
8 "standing" "tBodyAccJerk_StandardDev_Z" -0.66835678475516
8 "standing" "tBodyGyro_Mean_X" 0.00359053897160142
8 "standing" "tBodyGyro_Mean_Y" -0.091077509832669
8 "standing" "tBodyGyro_Mean_Z" 0.0640867611561922
8 "standing" "tBodyGyro_StandardDev_X" -0.656219242281851
8 "standing" "tBodyGyro_StandardDev_Y" -0.570941237019217
8 "standing" "tBodyGyro_StandardDev_Z" -0.511392038012811
8 "standing" "tBodyGyroJerk_Mean_X" -0.104969855200356
8 "standing" "tBodyGyroJerk_Mean_Y" -0.0400922240331673
8 "standing" "tBodyGyroJerk_Mean_Z" -0.0582887148366548
8 "standing" "tBodyGyroJerk_StandardDev_X" -0.674984452240214
8 "standing" "tBodyGyroJerk_StandardDev_Y" -0.683086930288968
8 "standing" "tBodyGyroJerk_StandardDev_Z" -0.695970301754448
8 "standing" "tBodyAccMag_Mean" -0.468522592843416
8 "standing" "tBodyAccMag_StandardDev" -0.554038979266192
8 "standing" "tGravityAccMag_Mean" -0.468522592843416
8 "standing" "tGravityAccMag_StandardDev" -0.554038979266192
8 "standing" "tBodyAccJerkMag_Mean" -0.534248616612028
8 "standing" "tBodyAccJerkMag_StandardDev" -0.564471999961566
8 "standing" "tBodyGyroMag_Mean" -0.476214943826192
8 "standing" "tBodyGyroMag_StandardDev" -0.581422885341281
8 "standing" "tBodyGyroJerkMag_Mean" -0.673625525658363
8 "standing" "tBodyGyroJerkMag_StandardDev" -0.715838385516014
8 "standing" "fBodyAcc_Mean_X" -0.581831414648399
8 "standing" "fBodyAcc_Mean_Y" -0.374944236206406
8 "standing" "fBodyAcc_Mean_Z" -0.550979388719929
8 "standing" "fBodyAcc_StandardDev_X" -0.585343460535587
8 "standing" "fBodyAcc_StandardDev_Y" -0.378656458967972
8 "standing" "fBodyAcc_StandardDev_Z" -0.513206312959075
8 "standing" "fBodyAccJerk_Mean_X" -0.59163500910605
8 "standing" "fBodyAccJerk_Mean_Y" -0.495906215569395
8 "standing" "fBodyAccJerk_Mean_Z" -0.644285802406762
8 "standing" "fBodyAccJerk_StandardDev_X" -0.598546245236655
8 "standing" "fBodyAccJerk_StandardDev_Y" -0.45636839585694
8 "standing" "fBodyAccJerk_StandardDev_Z" -0.691480916950178
8 "standing" "fBodyGyro_Mean_X" -0.601382421248399
8 "standing" "fBodyGyro_Mean_Y" -0.575938482711388
8 "standing" "fBodyGyro_Mean_Z" -0.525562919047438
8 "standing" "fBodyGyro_StandardDev_X" -0.675275353078292
8 "standing" "fBodyGyro_StandardDev_Y" -0.573087292172598
8 "standing" "fBodyGyro_StandardDev_Z" -0.553968587869751
8 "standing" "fBodyAccMag_Mean" -0.512106792856939
8 "standing" "fBodyAccMag_StandardDev" -0.651638076286121
8 "standing" "fBodyAccJerkMag_Mean" -0.529244911130605
8 "standing" "fBodyAccJerkMag_StandardDev" -0.618027414911032
8 "standing" "fBodyGyroMag_Mean" -0.609984289180071
8 "standing" "fBodyGyroMag_StandardDev" -0.636673891144128
8 "standing" "fBodyGyroJerkMag_Mean" -0.70215621546726
8 "standing" "fBodyGyroJerkMag_StandardDev" -0.755717299964413
9 "walking downstairs" "tBodyAcc_Mean_X" 0.270313841621528
9 "walking downstairs" "tBodyAcc_Mean_Y" -0.0209466555412396
9 "walking downstairs" "tBodyAcc_Mean_Z" -0.101233826213889
9 "walking downstairs" "tBodyAcc_StandardDev_X" -0.555656544538194
9 "walking downstairs" "tBodyAcc_StandardDev_Y" -0.5758878952125
9 "walking downstairs" "tBodyAcc_StandardDev_Z" -0.506111776081806
9 "walking downstairs" "tGravityAcc_Mean_X" 0.670845545555556
9 "walking downstairs" "tGravityAcc_Mean_Y" -0.0467446999509028
9 "walking downstairs" "tGravityAcc_Mean_Z" 0.104353653032743
9 "walking downstairs" "tGravityAcc_StandardDev_X" -0.958784666180556
9 "walking downstairs" "tGravityAcc_StandardDev_Y" -0.949938115208333
9 "walking downstairs" "tGravityAcc_StandardDev_Z" -0.920554317815972
9 "walking downstairs" "tBodyAccJerk_Mean_X" 0.0840171430291667
9 "walking downstairs" "tBodyAccJerk_Mean_Y" 0.00678485848399306
9 "walking downstairs" "tBodyAccJerk_Mean_Z" -0.00102998088194444
9 "walking downstairs" "tBodyAccJerk_StandardDev_X" -0.578305161360069
9 "walking downstairs" "tBodyAccJerk_StandardDev_Y" -0.678923872274306
9 "walking downstairs" "tBodyAccJerk_StandardDev_Z" -0.721610094569444
9 "walking downstairs" "tBodyGyro_Mean_X" -0.0701318154561458
9 "walking downstairs" "tBodyGyro_Mean_Y" -0.0729884312991667
9 "walking downstairs" "tBodyGyro_Mean_Z" 0.109092913237986
9 "walking downstairs" "tBodyGyro_StandardDev_X" -0.676452392569444
9 "walking downstairs" "tBodyGyro_StandardDev_Y" -0.670498220701389
9 "walking downstairs" "tBodyGyro_StandardDev_Z" -0.587557692291458
9 "walking downstairs" "tBodyGyroJerk_Mean_X" -0.0892254930640278
9 "walking downstairs" "tBodyGyroJerk_Mean_Y" -0.0397344421815972
9 "walking downstairs" "tBodyGyroJerk_Mean_Z" -0.053402884281875
9 "walking downstairs" "tBodyGyroJerk_StandardDev_X" -0.7617108665625
9 "walking downstairs" "tBodyGyroJerk_StandardDev_Y" -0.773273878854167
9 "walking downstairs" "tBodyGyroJerk_StandardDev_Z" -0.744656038298611
9 "walking downstairs" "tBodyAccMag_Mean" -0.505183470509188
9 "walking downstairs" "tBodyAccMag_StandardDev" -0.553038255314792
9 "walking downstairs" "tGravityAccMag_Mean" -0.505183470509188
9 "walking downstairs" "tGravityAccMag_StandardDev" -0.553038255314792
9 "walking downstairs" "tBodyAccJerkMag_Mean" -0.621608245092361
9 "walking downstairs" "tBodyAccJerkMag_StandardDev" -0.608862145384722
9 "walking downstairs" "tBodyGyroMag_Mean" -0.550201866572569
9 "walking downstairs" "tBodyGyroMag_StandardDev" -0.663198385034722
9 "walking downstairs" "tBodyGyroJerkMag_Mean" -0.7629795809375
9 "walking downstairs" "tBodyGyroJerkMag_StandardDev" -0.786176892048611
9 "walking downstairs" "fBodyAcc_Mean_X" -0.579258404408681
9 "walking downstairs" "fBodyAcc_Mean_Y" -0.610267804090278
9 "walking downstairs" "fBodyAcc_Mean_Z" -0.592119122804271
9 "walking downstairs" "fBodyAcc_StandardDev_X" -0.547995744907986
9 "walking downstairs" "fBodyAcc_StandardDev_Y" -0.586766083232639
9 "walking downstairs" "fBodyAcc_StandardDev_Z" -0.501074006965903
9 "walking downstairs" "fBodyAccJerk_Mean_X" -0.621377141312847
9 "walking downstairs" "fBodyAccJerk_Mean_Y" -0.699766614569444
9 "walking downstairs" "fBodyAccJerk_Mean_Z" -0.702931927996528
9 "walking downstairs" "fBodyAccJerk_StandardDev_X" -0.572819893733993
9 "walking downstairs" "fBodyAccJerk_StandardDev_Y" -0.679065855003472
9 "walking downstairs" "fBodyAccJerk_StandardDev_Z" -0.739139922708333
9 "walking downstairs" "fBodyGyro_Mean_X" -0.639863219559028
9 "walking downstairs" "fBodyGyro_Mean_Y" -0.683924287600694
9 "walking downstairs" "fBodyGyro_Mean_Z" -0.612680463163889
9 "walking downstairs" "fBodyGyro_StandardDev_X" -0.690689895534722
9 "walking downstairs" "fBodyGyro_StandardDev_Y" -0.667203220760417
9 "walking downstairs" "fBodyGyro_StandardDev_Z" -0.619468634127778
9 "walking downstairs" "fBodyAccMag_Mean" -0.553186448295139
9 "walking downstairs" "fBodyAccMag_StandardDev" -0.624456827182986
9 "walking downstairs" "fBodyAccJerkMag_Mean" -0.609193721940625
9 "walking downstairs" "fBodyAccJerkMag_StandardDev" -0.611619343190972
9 "walking downstairs" "fBodyGyroMag_Mean" -0.700863097986111
9 "walking downstairs" "fBodyGyroMag_StandardDev" -0.697729432621528
9 "walking downstairs" "fBodyGyroJerkMag_Mean" -0.786473954201389
9 "walking downstairs" "fBodyGyroJerkMag_StandardDev" -0.801296292638889
10 "walking downstairs" "tBodyAcc_Mean_X" 0.27684847392517
10 "walking downstairs" "tBodyAcc_Mean_Y" -0.017835790552415
10 "walking downstairs" "tBodyAcc_Mean_Z" -0.111301532185714
10 "walking downstairs" "tBodyAcc_StandardDev_X" -0.537807711163265
10 "walking downstairs" "tBodyAcc_StandardDev_Y" -0.497405885644898
10 "walking downstairs" "tBodyAcc_StandardDev_Z" -0.614776952226361
10 "walking downstairs" "tGravityAcc_Mean_X" 0.642905730306122
10 "walking downstairs" "tGravityAcc_Mean_Y" -0.0740248544557823
10 "walking downstairs" "tGravityAcc_Mean_Z" 0.0552047227876769
10 "walking downstairs" "tGravityAcc_StandardDev_X" -0.965808126428571
10 "walking downstairs" "tGravityAcc_StandardDev_Y" -0.95452407255102
10 "walking downstairs" "tGravityAcc_StandardDev_Z" -0.938706428064626
10 "walking downstairs" "tBodyAccJerk_Mean_X" 0.0798108613061224
10 "walking downstairs" "tBodyAccJerk_Mean_Y" 0.0129143257457823
10 "walking downstairs" "tBodyAccJerk_Mean_Z" -0.0113556967940476
10 "walking downstairs" "tBodyAccJerk_StandardDev_X" -0.52938321427551
10 "walking downstairs" "tBodyAccJerk_StandardDev_Y" -0.540236619204728
10 "walking downstairs" "tBodyAccJerk_StandardDev_Z" -0.750729260772109
10 "walking downstairs" "tBodyGyro_Mean_X" -0.0185023695936054
10 "walking downstairs" "tBodyGyro_Mean_Y" -0.0846403674590918
10 "walking downstairs" "tBodyGyro_Mean_Z" 0.0910265011879252
10 "walking downstairs" "tBodyGyro_StandardDev_X" -0.67390558227449
10 "walking downstairs" "tBodyGyro_StandardDev_Y" -0.591333155194558
10 "walking downstairs" "tBodyGyro_StandardDev_Z" -0.598142328621088
10 "walking downstairs" "tBodyGyroJerk_Mean_X" -0.108150829882313
10 "walking downstairs" "tBodyGyroJerk_Mean_Y" -0.0424219983671769
10 "walking downstairs" "tBodyGyroJerk_Mean_Z" -0.0555521277515646
10 "walking downstairs" "tBodyGyroJerk_StandardDev_X" -0.703243499727891
10 "walking downstairs" "tBodyGyroJerk_StandardDev_Y" -0.768641779047619
10 "walking downstairs" "tBodyGyroJerk_StandardDev_Z" -0.686800252738095
10 "walking downstairs" "tBodyAccMag_Mean" -0.502500207000204
10 "walking downstairs" "tBodyAccMag_StandardDev" -0.545348810631551
10 "walking downstairs" "tGravityAccMag_Mean" -0.502500207000204
10 "walking downstairs" "tGravityAccMag_StandardDev" -0.545348810631551
10 "walking downstairs" "tBodyAccJerkMag_Mean" -0.57776193128833
10 "walking downstairs" "tBodyAccJerkMag_StandardDev" -0.529340480130272
10 "walking downstairs" "tBodyGyroMag_Mean" -0.521819802352381
10 "walking downstairs" "tBodyGyroMag_StandardDev" -0.624408369413333
10 "walking downstairs" "tBodyGyroJerkMag_Mean" -0.734465805340136
10 "walking downstairs" "tBodyGyroJerkMag_StandardDev" -0.768821828979592
10 "walking downstairs" "fBodyAcc_Mean_X" -0.532289464513605
10 "walking downstairs" "fBodyAcc_Mean_Y" -0.494651474235034
10 "walking downstairs" "fBodyAcc_Mean_Z" -0.655062273211565
10 "walking downstairs" "fBodyAcc_StandardDev_X" -0.541170169070068
10 "walking downstairs" "fBodyAcc_StandardDev_Y" -0.532135172812313
10 "walking downstairs" "fBodyAcc_StandardDev_Z" -0.625871772082993
10 "walking downstairs" "fBodyAccJerk_Mean_X" -0.547243039827891
10 "walking downstairs" "fBodyAccJerk_Mean_Y" -0.555104553563503
10 "walking downstairs" "fBodyAccJerk_Mean_Z" -0.721689700769728
10 "walking downstairs" "fBodyAccJerk_StandardDev_X" -0.553403478735408
10 "walking downstairs" "fBodyAccJerk_StandardDev_Y" -0.556271725483333
10 "walking downstairs" "fBodyAccJerk_StandardDev_Z" -0.77916817122449
10 "walking downstairs" "fBodyGyro_Mean_X" -0.620379208870442
10 "walking downstairs" "fBodyGyro_Mean_Y" -0.64835059542517
10 "walking downstairs" "fBodyGyro_Mean_Z" -0.567456661721769
10 "walking downstairs" "fBodyGyro_StandardDev_X" -0.692654261914966
10 "walking downstairs" "fBodyGyro_StandardDev_Y" -0.565943677806122
10 "walking downstairs" "fBodyGyro_StandardDev_Z" -0.645947720476871
10 "walking downstairs" "fBodyAccMag_Mean" -0.518734046961905
10 "walking downstairs" "fBodyAccMag_StandardDev" -0.633196110969728
10 "walking downstairs" "fBodyAccJerkMag_Mean" -0.515140810846939
10 "walking downstairs" "fBodyAccJerkMag_StandardDev" -0.553027359614864
10 "walking downstairs" "fBodyGyroMag_Mean" -0.661496552826531
10 "walking downstairs" "fBodyGyroMag_StandardDev" -0.666014612598639
10 "walking downstairs" "fBodyGyroJerkMag_Mean" -0.767780095068027
10 "walking downstairs" "fBodyGyroJerkMag_StandardDev" -0.787144257176871
11 "sitting" "tBodyAcc_Mean_X" 0.276609068219745
11 "sitting" "tBodyAcc_Mean_Y" -0.0190957961722611
11 "sitting" "tBodyAcc_Mean_Z" -0.108973870187898
11 "sitting" "tBodyAcc_StandardDev_X" -0.586989828163694
11 "sitting" "tBodyAcc_StandardDev_Y" -0.487537966213376
11 "sitting" "tBodyAcc_StandardDev_Z" -0.663355760656051
11 "sitting" "tGravityAcc_Mean_X" 0.729207854076433
11 "sitting" "tGravityAcc_Mean_Y" 0.0541723497267516
11 "sitting" "tGravityAcc_Mean_Z" 0.139688402656051
11 "sitting" "tGravityAcc_StandardDev_X" -0.975345253949045
11 "sitting" "tGravityAcc_StandardDev_Y" -0.956991877006369
11 "sitting" "tGravityAcc_StandardDev_Z" -0.956705197643312
11 "sitting" "tBodyAccJerk_Mean_X" 0.0830004391649682
11 "sitting" "tBodyAccJerk_Mean_Y" 0.00754575472050955
11 "sitting" "tBodyAccJerk_Mean_Z" -0.00657436282267516
11 "sitting" "tBodyAccJerk_StandardDev_X" -0.657387159348408
11 "sitting" "tBodyAccJerk_StandardDev_Y" -0.606569926348726
11 "sitting" "tBodyAccJerk_StandardDev_Z" -0.841621374808917
11 "sitting" "tBodyGyro_Mean_X" -0.0545826997471656
11 "sitting" "tBodyGyro_Mean_Y" -0.057760866393949
11 "sitting" "tBodyGyro_Mean_Z" 0.0873479055083583
11 "sitting" "tBodyGyro_StandardDev_X" -0.738479109537261
11 "sitting" "tBodyGyro_StandardDev_Y" -0.70169442656051
11 "sitting" "tBodyGyro_StandardDev_Z" -0.723530145828025
11 "sitting" "tBodyGyroJerk_Mean_X" -0.080526211410828
11 "sitting" "tBodyGyroJerk_Mean_Y" -0.0494763417675159
11 "sitting" "tBodyGyroJerk_Mean_Z" -0.0481072817632166
11 "sitting" "tBodyGyroJerk_StandardDev_X" -0.78059608955414
11 "sitting" "tBodyGyroJerk_StandardDev_Y" -0.867648350828025
11 "sitting" "tBodyGyroJerk_StandardDev_Z" -0.794328936815287
11 "sitting" "tBodyAccMag_Mean" -0.540084945283758
11 "sitting" "tBodyAccMag_StandardDev" -0.610737597765605
11 "sitting" "tGravityAccMag_Mean" -0.540084945283758
11 "sitting" "tGravityAccMag_StandardDev" -0.610737597765605
11 "sitting" "tBodyAccJerkMag_Mean" -0.677924832601911
11 "sitting" "tBodyAccJerkMag_StandardDev" -0.662431689321656
11 "sitting" "tBodyGyroMag_Mean" -0.626413805245223
11 "sitting" "tBodyGyroMag_StandardDev" -0.69510017755
11 "sitting" "tBodyGyroJerkMag_Mean" -0.825822469617834
11 "sitting" "tBodyGyroJerkMag_StandardDev" -0.866269129904459
11 "sitting" "fBodyAcc_Mean_X" -0.617290238473248
11 "sitting" "fBodyAcc_Mean_Y" -0.528901169711338
11 "sitting" "fBodyAcc_Mean_Z" -0.748594813630573
11 "sitting" "fBodyAcc_StandardDev_X" -0.57690682108535
11 "sitting" "fBodyAcc_StandardDev_Y" -0.499770978461465
11 "sitting" "fBodyAcc_StandardDev_Z" -0.650036914427707
11 "sitting" "fBodyAccJerk_Mean_X" -0.674872244027389
11 "sitting" "fBodyAccJerk_Mean_Y" -0.630337497896497
11 "sitting" "fBodyAccJerk_Mean_Z" -0.824589228503185
11 "sitting" "fBodyAccJerk_StandardDev_X" -0.670286674469745
11 "sitting" "fBodyAccJerk_StandardDev_Y" -0.607174094924522
11 "sitting" "fBodyAccJerk_StandardDev_Z" -0.857447076624204
11 "sitting" "fBodyGyro_Mean_X" -0.708402086047771
11 "sitting" "fBodyGyro_Mean_Y" -0.775534336847134
11 "sitting" "fBodyGyro_Mean_Z" -0.707266984681529
11 "sitting" "fBodyGyro_StandardDev_X" -0.750362055652866
11 "sitting" "fBodyGyro_StandardDev_Y" -0.668859800442994
11 "sitting" "fBodyGyro_StandardDev_Z" -0.754643547101911
11 "sitting" "fBodyAccMag_Mean" -0.609395391584395
11 "sitting" "fBodyAccMag_StandardDev" -0.672661671869427
11 "sitting" "fBodyAccJerkMag_Mean" -0.654240627881529
11 "sitting" "fBodyAccJerkMag_StandardDev" -0.675240275003185
11 "sitting" "fBodyGyroMag_Mean" -0.756276579840764
11 "sitting" "fBodyGyroMag_StandardDev" -0.709659078215287
11 "sitting" "fBodyGyroJerkMag_Mean" -0.86416270955414
11 "sitting" "fBodyGyroJerkMag_StandardDev" -0.878701849840764
11 "standing" "tBodyAcc_Mean_X" 0.27285549
11 "standing" "tBodyAcc_Mean_Y" -0.0240660055
11 "standing" "tBodyAcc_Mean_Z" -0.10390072
11 "standing" "tBodyAcc_StandardDev_X" -0.97988363
11 "standing" "tBodyAcc_StandardDev_Y" -0.93647613
11 "standing" "tBodyAcc_StandardDev_Z" -0.974387225
11 "standing" "tGravityAcc_Mean_X" 0.93750413
11 "standing" "tGravityAcc_Mean_Y" -0.172343855
11 "standing" "tGravityAcc_Mean_Z" 0.22207886
11 "standing" "tGravityAcc_StandardDev_X" -0.983119445
11 "standing" "tGravityAcc_StandardDev_Y" -0.980201085
11 "standing" "tGravityAcc_StandardDev_Z" -0.973580035
11 "standing" "tBodyAccJerk_Mean_X" 0.0850567935
11 "standing" "tBodyAccJerk_Mean_Y" 0.0484157275
11 "standing" "tBodyAccJerk_Mean_Z" -0.00655649775
11 "standing" "tBodyAccJerk_StandardDev_X" -0.963263105
11 "standing" "tBodyAccJerk_StandardDev_Y" -0.956429385
11 "standing" "tBodyAccJerk_StandardDev_Z" -0.98231109
11 "standing" "tBodyGyro_Mean_X" -0.078305496
11 "standing" "tBodyGyro_Mean_Y" -0.131501155
11 "standing" "tBodyGyro_Mean_Z" 0.077268165
11 "standing" "tBodyGyro_StandardDev_X" -0.96647581
11 "standing" "tBodyGyro_StandardDev_Y" -0.987254135
11 "standing" "tBodyGyro_StandardDev_Z" -0.958296495
11 "standing" "tBodyGyroJerk_Mean_X" -0.0838631045
11 "standing" "tBodyGyroJerk_Mean_Y" -0.036056577
11 "standing" "tBodyGyroJerk_Mean_Z" -0.033371406
11 "standing" "tBodyGyroJerk_StandardDev_X" -0.961040155
11 "standing" "tBodyGyroJerk_StandardDev_Y" -0.982815065
11 "standing" "tBodyGyroJerk_StandardDev_Z" -0.97791635
11 "standing" "tBodyAccMag_Mean" -0.973018775
11 "standing" "tBodyAccMag_StandardDev" -0.949595955
11 "standing" "tGravityAccMag_Mean" -0.973018775
11 "standing" "tGravityAccMag_StandardDev" -0.949595955
11 "standing" "tBodyAccJerkMag_Mean" -0.977283
11 "standing" "tBodyAccJerkMag_StandardDev" -0.948422915
11 "standing" "tBodyGyroMag_Mean" -0.935153045
11 "standing" "tBodyGyroMag_StandardDev" -0.95915
11 "standing" "tBodyGyroJerkMag_Mean" -0.98485877
11 "standing" "tBodyGyroJerkMag_StandardDev" -0.9667386
11 "standing" "fBodyAcc_Mean_X" -0.970229035
11 "standing" "fBodyAcc_Mean_Y" -0.93244833
11 "standing" "fBodyAcc_Mean_Z" -0.974745295
11 "standing" "fBodyAcc_StandardDev_X" -0.98532634
11 "standing" "fBodyAcc_StandardDev_Y" -0.94205434
11 "standing" "fBodyAcc_StandardDev_Z" -0.97532047
11 "standing" "fBodyAccJerk_Mean_X" -0.95938966
11 "standing" "fBodyAccJerk_Mean_Y" -0.95221363
11 "standing" "fBodyAccJerk_Mean_Z" -0.97790638
11 "standing" "fBodyAccJerk_StandardDev_X" -0.971903915
11 "standing" "fBodyAccJerk_StandardDev_Y" -0.96597682
11 "standing" "fBodyAccJerk_StandardDev_Z" -0.985830605
11 "standing" "fBodyGyro_Mean_X" -0.952866965
11 "standing" "fBodyGyro_Mean_Y" -0.98386241
11 "standing" "fBodyGyro_Mean_Z" -0.95627413
11 "standing" "fBodyGyro_StandardDev_X" -0.970965055
11 "standing" "fBodyGyro_StandardDev_Y" -0.990059995
11 "standing" "fBodyGyro_StandardDev_Z" -0.962742385
11 "standing" "fBodyAccMag_Mean" -0.94635927
11 "standing" "fBodyAccMag_StandardDev" -0.95840264
11 "standing" "fBodyAccJerkMag_Mean" -0.9533102
11 "standing" "fBodyAccJerkMag_StandardDev" -0.94143881
11 "standing" "fBodyGyroMag_Mean" -0.96315542
11 "standing" "fBodyGyroMag_StandardDev" -0.96374543
11 "standing" "fBodyGyroJerkMag_Mean" -0.9691224
11 "standing" "fBodyGyroJerkMag_StandardDev" -0.96594422
12 "walking downstairs" "tBodyAcc_Mean_X" 0.272694371584158
12 "walking downstairs" "tBodyAcc_Mean_Y" -0.0181581049852301
12 "walking downstairs" "tBodyAcc_Mean_Z" -0.106023060985149
12 "walking downstairs" "tBodyAcc_StandardDev_X" -0.665151911207921
12 "walking downstairs" "tBodyAcc_StandardDev_Y" -0.630063974084158
12 "walking downstairs" "tBodyAcc_StandardDev_Z" -0.702356191321782
12 "walking downstairs" "tGravityAcc_Mean_X" 0.764929637386139
12 "walking downstairs" "tGravityAcc_Mean_Y" -0.0364733361668317
12 "walking downstairs" "tGravityAcc_Mean_Z" 0.0872210977150495
12 "walking downstairs" "tGravityAcc_StandardDev_X" -0.964978660990099
12 "walking downstairs" "tGravityAcc_StandardDev_Y" -0.95814205539604
12 "walking downstairs" "tGravityAcc_StandardDev_Z" -0.940183299009901
12 "walking downstairs" "tBodyAccJerk_Mean_X" 0.0797018960059406
12 "walking downstairs" "tBodyAccJerk_Mean_Y" 0.00232502503732673
12 "walking downstairs" "tBodyAccJerk_Mean_Z" -0.0098753579880198
12 "walking downstairs" "tBodyAccJerk_StandardDev_X" -0.676215964257426
12 "walking downstairs" "tBodyAccJerk_StandardDev_Y" -0.686882676686337
12 "walking downstairs" "tBodyAccJerk_StandardDev_Z" -0.79397541960396
12 "walking downstairs" "tBodyGyro_Mean_X" -0.0554080556989604
12 "walking downstairs" "tBodyGyro_Mean_Y" -0.0716054572717822
12 "walking downstairs" "tBodyGyro_Mean_Z" 0.0993969300158416
12 "walking downstairs" "tBodyGyro_StandardDev_X" -0.766013249093564
12 "walking downstairs" "tBodyGyro_StandardDev_Y" -0.787318702772277
12 "walking downstairs" "tBodyGyro_StandardDev_Z" -0.672976980851485
12 "walking downstairs" "tBodyGyroJerk_Mean_X" -0.075396617279703
12 "walking downstairs" "tBodyGyroJerk_Mean_Y" -0.0418720001816832
12 "walking downstairs" "tBodyGyroJerk_Mean_Z" -0.0610953549569307
12 "walking downstairs" "tBodyGyroJerk_StandardDev_X" -0.785781695990099
12 "walking downstairs" "tBodyGyroJerk_StandardDev_Y" -0.841160568910891
12 "walking downstairs" "tBodyGyroJerk_StandardDev_Z" -0.790683052970297
12 "walking downstairs" "tBodyAccMag_Mean" -0.63774231895495
12 "walking downstairs" "tBodyAccMag_StandardDev" -0.645505843910396
12 "walking downstairs" "tGravityAccMag_Mean" -0.63774231895495
